12336	15705
12391	15704
12448	15703
12495	15702
12508	15700
12534	15699
12557	15698
12569	15696
12576	15695
12597	15694
12604	15693
12623	15692
12657	15691
12663	15690
12673	15689
12674	15688
12691	15687
12710	15686
12728	15684
12753	15683
12781	15680
12786	15677
12804	15676
12834	15675
12841	15671
12847	15670
12852	15669
12855	15668
12855	15668
12855	15668
12864	15667
12868	15666
12868	15666
12897	15665
12904	15661
12905	15660
12914	15659
12922	15658
12926	15657
12933	15656
12939	15655
12943	15654
12952	15653
12960	15652
12971	15651
12981	15649
12983	15647
12994	15646
13001	15645
13003	15644
13014	15643
13024	15641
13034	15639
13043	15637
13048	15636
13051	15635
13051	15635
13058	15634
13063	15633
13070	15632
13076	15631
13078	15630
13089	15629
13097	15628
13104	15625
13112	15624
13114	15622
13114	15622
13127	15621
13136	15619
13145	15617
13150	15616
13152	15615
13153	15614
13157	15613
13158	15612
13167	15611
13174	15609
13176	15608
13185	15607
13193	15605
13193	15605
13204	15604
13208	15601
13215	15600
13227	15599
13234	15596
13244	15594
13251	15591
13260	15590
13262	15588
13270	15586
13276	15584
13276	15584
13280	15583
13288	15582
13293	15580
13307	15578
13309	15575
13312	15574
13316	15573
13323	15572
13331	15570
13339	15568
13349	15566
13353	15563
13358	15561
13358	15561
13367	15560
13369	15559
13378	15556
13385	15553
13397	15552
13402	15549
13404	15548
13407	15546
13413	15545
13413	15545
13425	15544
13432	15541
13440	15539
13446	15536
13452	15534
13455	15533
13458	15531
13458	15531
13460	15530
13469	15529
13472	15528
13475	15526
13480	15525
13484	15524
13491	15522
13497	15521
13499	15519
13502	15518
13505	15516
13505	15516
13505	15516
13513	15515
13514	15514
13514	15514
13518	15513
13524	15511
13524	15511
13526	15510
13537	15509
13541	15507
13544	15506
13552	15504
13553	15500
13553	15500
13557	15499
13560	15498
13565	15497
13570	15496
13576	15494
13579	15491
13582	15490
13582	15490
13587	15489
13588	15488
13588	15488
13590	15487
13590	15487
13596	15486
13599	15485
13603	15483
13606	15481
13610	15480
13612	15479
13612	15479
13615	15478
13615	15478
13622	15477
13623	15476
13626	15475
13631	15473
13633	15472
13635	15471
13641	15470
13649	15469
13650	15465
13652	15464
13656	15463
13656	15463
13657	15462
13659	15461
13665	15460
13672	15457
13679	15455
13680	15453
13681	15451
13682	15450
13682	15450
13682	15450
13682	15450
13688	15449
13690	15448
13691	15447
13692	15446
13697	15445
13701	15442
13704	15441
13709	15439
13709	15439
13710	15438
13710	15438
13710	15438
13711	15437
13714	15436
13714	15436
13715	15435
13715	15435
13720	15434
13725	15432
13725	15432
13732	15431
13735	15428
13737	15427
13737	15427
13743	15426
13745	15422
13750	15421
13751	15420
13751	15420
13751	15420
13760	15419
13761	15418
13763	15414
13763	15414
13764	15413
13768	15412
13768	15412
13769	15411
13770	15410
13773	15409
13774	15408
13774	15408
13779	15407
13782	15406
13784	15403
13791	15402
13792	15401
13793	15400
13794	15399
13795	15398
13795	15398
13798	15397
13799	15396
13799	15396
13799	15396
13801	15395
