14612	16144
14620	16142
14634	16140
14634	16140
14634	16140
14634	16140
14634	16140
14674	16138
14704	16136
14704	16136
14724	16134
14758	16130
14758	16130
14762	16128
14786	16126
14786	16126
14808	16124
14812	16122
14812	16122
14812	16122
14812	16122
14812	16122
14820	16120
14820	16120
14820	16120
14820	16120
14820	16120
14820	16120
14820	16120
14820	16120
14820	16120
14820	16120
14820	16120
14820	16120
14834	16118
14862	16116
14874	16112
14874	16112
14874	16112
14874	16112
14882	16110
14882	16110
14882	16110
14882	16110
14882	16110
14900	16108
14910	16106
14910	16106
14910	16106
14910	16106
14910	16106
14910	16106
14924	16104
14924	16104
14924	16104
14942	16100
14948	16098
14948	16098
14958	16096
14958	16096
14958	16096
14958	16096
14958	16096
14958	16096
14958	16096
14972	16094
14976	16092
14990	16090
14990	16090
14998	16088
15012	16086
15026	16084
15026	16084
15038	16080
15060	16076
15060	16076
15074	16074
15084	16068
15084	16068
15098	16066
15106	16064
15106	16064
15106	16064
15114	16060
15114	16060
15116	16058
15116	16058
15130	16056
15130	16056
15130	16056
15136	16054
15138	16052
15138	16052
15138	16052
15138	16052
15142	16050
15160	16048
15160	16048
15160	16048
15160	16048
15174	16046
15174	16046
15176	16042
15176	16042
15182	16040
15188	16038
15188	16038
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15194	16036
15204	16034
15206	16032
15206	16032
15206	16032
15206	16032
15206	16032
15206	16032
15216	16030
15216	16030
15224	16028
15224	16028
15228	16026
15240	16024
15240	16024
15240	16024
15240	16024
15240	16024
15240	16024
15248	16020
15248	16020
15248	16020
15248	16020
15248	16020
15248	16020
15248	16020
15248	16020
15262	16018
15268	16012
15268	16012
15268	16012
15268	16012
15268	16012
15268	16012
15268	16012
15268	16012
15268	16012
15268	16012
15268	16012
15272	16010
15272	16010
15272	16010
15272	16010
15272	16010
15272	16010
15272	16010
15272	16010
15272	16010
15280	16008
15284	16006
15288	16004
15288	16004
15288	16004
15288	16004
15288	16004
15288	16004
15288	16004
15288	16004
15292	16002
15292	16002
15300	16000
15300	16000
15300	16000
15300	16000
15300	16000
15300	16000
15312	15996
15320	15992
15324	15988
15324	15988
15324	15988
15324	15988
15334	15986
15338	15984
15338	15984
15348	15980
15348	15980
15354	15976
15354	15976
15364	15972
15370	15968
15374	15964
15384	15962
15390	15956
15390	15956
15392	15954
15392	15954
15392	15954
15392	15954
15392	15954
15392	15954
15392	15954
15396	15952
15402	15950
15402	15950
15404	15948
15404	15948
15404	15948
15404	15948
15406	15946
15406	15946
15406	15946
15412	15944
15412	15944
15412	15944
15412	15944
15414	15942
15414	15942
15414	15942
15414	15942
15414	15942
15414	15942
15414	15942
15418	15940
15418	15940
15420	15938
15420	15938
15420	15938
15420	15938
15420	15938
15424	15936
15424	15936
15424	15936
15424	15936
15424	15936
15430	15934
15432	15932
15432	15932
15432	15932
15432	15932
15432	15932
15432	15932
15432	15932
15432	15932
15432	15932
15436	15930
15438	15928
15438	15928
15438	15928
15438	15928
15444	15926
15446	15924
15448	15922
15448	15922
15452	15920
15452	15920
15456	15918
15462	15914
15464	15912
15464	15912
15464	15912
15464	15912
15464	15912
15464	15912
15468	15910
15468	15910
15468	15910
15468	15910
15468	15910
15472	15908
15472	15908
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15474	15906
15478	15904
15478	15904
15478	15904
15478	15904
15482	15902
15482	15902
15482	15902
15482	15902
15482	15902
15482	15902
15484	15900
15484	15900
15484	15900
15486	15898
15486	15898
15486	15898
15486	15898
15486	15898
15486	15898
15486	15898
15486	15898
15486	15898
15486	15898
15486	15898
15490	15896
15490	15896
15490	15896
15490	15896
15490	15896
15490	15896
15490	15896
15490	15896
15490	15896
15490	15896
15490	15896
15490	15896
15494	15894
15494	15894
15494	15894
15494	15894
15494	15894
15494	15894
15494	15894
15494	15894
15496	15892
15496	15892
15496	15892
15496	15892
15496	15892
15496	15892
15496	15892
15496	15892
15496	15892
15502	15890
15502	15890
15506	15886
15506	15886
15506	15886
15506	15886
15510	15884
15510	15884
15510	15884
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15512	15882
15516	15880
15520	15878
15520	15878
15520	15878
15520	15878
15520	15878
15520	15878
15520	15878
15520	15878
15520	15878
15520	15878
15520	15878
15520	15878
15520	15878
15522	15876
15530	15874
15534	15870
15534	15870
15538	15866
15538	15866
15544	15862
15544	15862
15548	15860
15550	15858
15550	15858
15550	15858
15552	15856
15552	15856
15552	15856
15558	15854
15558	15854
15560	15850
15560	15850
15564	15848
15564	15848
15564	15848
15566	15846
15566	15846
15566	15846
15566	15846
15566	15846
15566	15846
15566	15846
15566	15846
15566	15846
15572	15844
15574	15842
15574	15842
15576	15838
15576	15838
15576	15838
15576	15838
15576	15838
15576	15838
15576	15838
15576	15838
15576	15838
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15578	15836
15582	15834
15582	15834
15582	15834
15582	15834
15582	15834
15582	15834
15582	15834
15588	15832
15590	15830
15592	15828
15592	15828
15592	15828
15594	15826
15594	15826
15596	15824
15596	15824
15596	15824
15596	15824
15596	15824
15596	15824
15596	15824
15596	15824
15596	15824
15600	15822
15602	15820
15602	15820
15602	15820
15604	15818
15604	15818
15604	15818
15604	15818
15604	15818
15604	15818
15604	15818
15604	15818
15604	15818
15604	15818
15604	15818
15604	15818
15604	15818
15604	15818
15608	15816
15614	15812
15616	15808
15616	15808
15616	15808
15616	15808
15616	15808
15616	15808
15616	15808
15616	15808
15616	15808
15620	15806
15620	15806
15620	15806
15622	15804
15626	15802
15626	15802
15630	15800
15630	15800
15632	15798
15632	15798
15636	15794
15636	15794
15642	15790
15646	15786
15652	15782
15654	15780
15654	15780
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15656	15776
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15658	15774
15664	15772
15664	15772
15666	15768
15666	15768
15666	15768
15666	15768
15666	15768
15666	15768
15666	15768
15666	15768
15666	15768
15666	15768
15666	15768
15666	15768
15666	15768
15666	15768
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15670	15764
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15672	15762
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15676	15760
15680	15758
15680	15758
15682	15754
15682	15754
15682	15754
15682	15754
15682	15754
15682	15754
15682	15754
15682	15754
15682	15754
15682	15754
15686	15752
15686	15752
15686	15752
15688	15750
15688	15750
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15690	15748
15694	15746
15694	15746
15694	15746
15694	15746
15696	15744
15696	15744
15698	15742
15698	15742
15698	15742
15698	15742
15698	15742
15700	15740
15700	15740
15700	15740
15700	15740
15700	15740
15700	15740
15700	15740
15700	15740
15700	15740
15702	15738
15702	15738
15702	15738
15702	15738
15702	15738
15702	15738
15702	15738
15702	15738
15702	15738
15702	15738
15702	15738
15704	15736
15704	15736
15704	15736
15704	15736
15704	15736
15704	15736
15704	15736
15704	15736
15704	15736
15704	15736
15704	15736
15704	15736
15704	15736
15704	15736
15708	15734
15710	15732
15710	15732
15710	15732
15712	15730
15712	15730
15714	15728
15714	15728
15716	15726
15716	15726
15718	15724
15718	15724
15718	15724
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15720	15722
15724	15720
15724	15720
15728	15716
15728	15716
15728	15716
15728	15716
15728	15716
15728	15716
15730	15714
15730	15714
15730	15714
15730	15714
15730	15714
15730	15714
15732	15712
15732	15712
15732	15712
15732	15712
15736	15710
15738	15706
15738	15706
15738	15706
15738	15706
15738	15706
15738	15706
15738	15706
15738	15706
15738	15706
15738	15706
15738	15706
15738	15706
15738	15706
15742	15704
15742	15704
15744	15702
15744	15702
15744	15702
15744	15702
15744	15702
