16028	20652
16072	20650
16163	20649
16168	20647
16225	20646
16272	20645
16275	20643
16278	20641
16314	20640
16317	20639
16353	20638
16358	20636
16373	20635
16391	20634
16410	20633
16412	20631
16434	20629
16451	20628
16462	20626
16471	20625
16471	20625
16490	20624
16492	20623
16497	20622
16497	20622
16516	20621
16542	20619
16550	20617
16557	20616
16565	20615
16571	20614
16581	20613
16591	20612
16602	20610
16602	20610
16609	20609
16617	20608
16622	20607
16637	20606
16645	20605
16657	20603
16665	20602
16680	20601
16695	20599
16701	20597
16709	20596
16724	20595
16731	20593
16744	20592
16758	20590
16767	20589
16775	20588
16777	20587
16790	20586
16795	20585
16810	20583
16818	20580
16834	20579
16835	20578
16845	20577
16853	20576
16863	20575
16864	20574
16873	20573
16886	20571
16903	20569
16915	20567
16929	20564
16932	20563
16934	20562
16938	20561
16945	20560
16968	20559
16978	20556
16984	20555
16989	20554
16998	20552
17011	20551
17021	20548
17027	20547
17029	20546
17040	20545
17050	20544
17054	20542
17055	20540
17067	20539
17072	20538
17076	20537
17076	20537
17083	20536
17092	20535
17105	20533
17115	20532
17121	20529
17121	20529
17126	20528
17134	20527
17147	20526
17152	20525
17161	20523
17164	20521
17181	20519
17186	20516
17191	20515
17193	20514
17208	20513
17217	20511
17222	20510
17225	20508
17226	20507
17231	20506
17235	20505
17241	20504
17244	20503
17247	20502
17256	20501
17261	20500
17266	20498
17266	20498
17271	20497
17279	20495
17281	20494
17284	20493
17284	20493
17289	20492
17295	20491
17298	20490
17307	20489
17316	20487
17317	20486
17322	20485
17332	20483
17334	20481
17339	20480
17341	20479
17345	20478
17351	20477
17355	20476
17355	20476
17355	20476
17361	20475
17365	20474
17372	20472
17376	20471
17385	20470
17386	20468
17391	20467
17393	20466
17396	20465
17405	20464
17416	20462
17417	20459
17421	20458
17425	20457
17436	20456
17441	20454
17441	20454
17447	20453
17456	20452
17460	20448
17466	20447
17471	20446
17472	20445
17478	20444
17484	20443
17492	20441
17493	20439
17498	20438
17498	20438
17499	20437
17499	20437
17508	20436
17510	20435
17515	20434
17516	20433
17520	20432
17525	20431
17528	20429
17534	20428
17539	20427
17547	20425
17549	20424
17549	20424
17558	20423
17560	20420
17560	20420
17565	20419
17568	20418
17573	20417
17574	20416
17581	20415
17585	20414
17588	20413
17589	20412
17591	20411
17591	20411
17603	20410
17605	20407
17607	20406
17607	20406
17612	20405
17614	20404
17623	20403
17633	20400
17642	20399
17643	20396
17646	20395
17653	20394
17656	20391
17668	20390
17669	20386
17669	20386
17673	20385
17673	20385
17681	20384
17687	20382
17691	20381
17697	20379
17701	20378
17701	20378
17706	20376
17707	20375
17715	20373
17716	20371
17724	20370
17727	20369
17729	20367
17729	20367
17738	20365
17747	20363
17749	20361
17751	20360
17751	20360
17761	20359
17764	20355
17773	20354
17774	20352
17783	20351
17784	20349
17791	20347
17794	20346
17796	20345
17801	20343
17809	20342
17817	20339
17821	20337
17822	20336
17832	20334
17833	20332
17840	20330
17845	20327
17849	20325
17852	20324
17858	20323
17864	20322
17867	20319
17873	20317
17875	20316
17875	20316
17881	20315
17887	20313
17887	20313
17893	20310
17896	20308
17898	20307
17902	20306
17903	20305
17903	20305
17904	20304
17908	20303
17914	20301
17915	20300
17919	20299
17919	20299
17925	20298
17928	20296
17933	20295
17934	20294
17936	20293
17946	20291
17949	20288
17951	20287
17957	20285
17958	20282
17962	20281
17965	20280
17977	20279
17978	20274
17989	20273
17991	20272
18001	20268
18003	20264
18003	20264
18006	20262
18010	20261
18013	20260
18019	20259
18022	20256
18023	20254
18023	20254
18026	20253
18026	20253
18026	20253
18028	20252
18035	20251
18046	20247
18047	20244
18049	20243
18058	20242
18061	20240
18065	20238
18073	20235
18076	20232
18078	20230
18082	20228
18088	20227
18089	20224
18089	20224
18097	20223
18099	20221
18109	20218
18115	20215
18121	20213
18123	20210
18125	20208
18127	20207
18135	20206
18136	20202
18140	20201
18148	20200
18149	20197
18151	20196
18152	20194
18155	20193
18158	20192
18160	20191
18163	20190
18166	20188
18169	20187
18171	20185
18171	20185
18176	20184
18177	20183
18180	20181
18181	20180
18189	20179
18194	20176
18200	20174
18201	20170
18205	20169
18210	20168
18214	20167
18217	20164
18219	20161
18221	20160
18225	20159
18228	20158
18230	20157
18230	20157
18231	20156
18232	20154
18233	20153
18233	20153
18237	20152
18243	20151
18245	20149
18247	20147
18248	20146
18248	20146
18254	20145
18255	20144
18256	20143
18257	20142
18257	20142
18257	20142
18258	20141
18268	20140
18270	20136
18274	20135
18278	20131
18279	20130
18279	20130
18289	20129
18291	20125
18295	20124
18301	20122
18302	20118
18306	20117
18308	20115
18312	20114
18314	20113
18316	20112
18320	20109
18322	20107
18325	20106
18331	20104
18336	20101
18337	20099
18343	20098
18346	20096
18352	20094
18355	20090
18356	20089
18356	20089
18359	20088
18360	20086
18360	20086
18360	20086
18360	20086
18365	20085
18366	20083
18366	20083
18371	20082
18374	20079
18375	20078
18376	20077
18380	20076
18381	20075
18385	20074
18387	20073
18392	20071
18393	20070
18394	20069
18399	20068
18401	20064
18403	20063
18407	20062
18409	20061
18409	20061
18410	20060
18411	20058
18411	20058
18414	20057
18416	20055
18417	20054
18421	20053
18422	20052
18426	20049
18435	20048
18436	20045
18439	20043
18440	20042
18442	20041
18443	20040
18447	20039
18449	20038
18451	20035
18452	20034
18456	20033
18457	20032
18460	20031
18461	20029
18465	20027
18468	20025
18473	20024
18474	20021
18482	20020
18486	20015
18487	20012
18488	20011
18490	20010
18496	20009
18500	20006
18505	20003
18513	20001
18514	19998
18517	19994
18517	19994
18517	19994
18520	19993
18525	19990
18527	19988
18529	19987
18534	19986
18536	19983
18538	19981
18538	19981
18541	19980
18542	19977
18547	19976
18548	19975
18550	19974
18550	19974
18551	19973
18553	19972
18557	19971
18559	19970
18561	19966
18561	19966
18563	19965
18563	19965
18566	19964
18566	19964
18571	19963
18573	19959
18575	19958
18576	19955
18581	19954
18584	19951
18586	19950
18586	19950
18587	19949
18587	19949
18587	19949
18591	19947
18592	19945
18592	19945
18593	19944
18597	19943
18599	19940
18603	19939
18603	19939
18605	19937
18607	19936
18608	19935
18613	19932
18615	19929
18619	19928
18623	19927
18624	19926
18627	19924
18628	19923
18629	19921
18631	19919
18634	19918
18635	19915
18635	19915
18644	19914
18645	19911
18646	19909
18649	19908
18650	19907
18651	19905
18652	19904
18656	19903
18657	19902
18658	19900
18665	19899
18669	19894
18677	19890
18679	19886
18681	19883
18684	19882
18686	19881
18688	19879
18691	19876
18692	19875
18697	19873
18697	19873
18698	19872
18699	19869
18699	19869
18700	19868
18700	19868
18700	19868
18700	19868
18703	19867
18706	19866
18707	19864
18708	19862
18708	19862
18708	19862
18711	19861
18714	19859
18715	19858
18719	19857
18721	19853
18723	19852
18724	19849
18724	19849
18724	19849
18724	19849
18724	19849
18724	19849
18728	19848
18728	19848
18730	19847
18731	19845
18736	19844
18738	19841
18739	19840
18740	19839
18740	19839
18744	19838
18745	19835
18745	19835
18749	19834
18750	19831
18752	19830
18753	19829
18755	19827
18755	19827
18759	19826
18763	19824
18765	19823
18766	19820
18766	19820
18769	19818
18771	19817
18772	19814
18776	19812
18778	19810
18780	19807
18780	19807
18783	19806
18783	19806
18784	19805
18786	19803
18787	19802
18787	19802
18787	19802
18790	19801
18792	19799
18795	19797
18797	19795
18798	19793
18798	19793
18802	19792
18805	19789
18808	19787
18811	19785
18816	19782
18817	19779
18819	19778
18820	19777
18821	19776
18822	19775
18825	19774
18826	19772
18829	19769
18829	19769
18829	19769
18831	19767
18831	19767
18831	19767
18833	19766
18835	19765
18837	19764
18839	19762
18842	19761
18845	19758
18846	19756
18847	19754
18847	19754
18849	19753
18851	19751
18854	19750
18854	19750
18856	19749
18857	19747
18858	19746
18860	19745
18861	19744
18863	19743
18864	19741
18868	19740
18870	19737
18871	19736
18872	19735
18876	19733
18877	19730
18877	19730
18877	19730
18877	19730
18877	19730
18879	19729
18882	19727
18882	19727
18882	19727
18885	19726
18891	19722
18893	19718
18895	19717
18896	19715
18897	19714
18898	19713
18899	19712
18899	19712
18902	19711
18905	19709
18906	19708
18907	19707
18909	19705
18909	19705
18910	19704
18914	19702
18915	19699
18915	19699
18919	19698
18920	19696
18921	19695
18923	19694
18926	19691
18926	19691
18926	19691
18930	19690
18933	19686
18934	19685
18936	19684
18938	19683
18942	19681
18945	19677
18946	19673
18949	19672
18949	19672
18949	19672
18950	19671
18951	19670
18951	19670
18951	19670
18952	19669
18953	19668
18954	19667
18954	19667
18954	19667
18956	19666
18957	19665
18959	19664
18962	19662
18963	19660
18965	19659
18965	19659
18967	19657
18968	19655
18969	19654
18969	19654
18971	19653
18971	19653
18973	19652
18973	19652
18977	19650
18978	19648
18980	19646
18984	19645
18988	19641
18990	19639
18993	19635
18994	19634
18994	19634
18998	19633
18999	19629
18999	19629
18999	19629
18999	19629
19002	19628
19002	19628
19003	19626
19003	19626
19007	19625
19008	19621
19008	19621
19009	19620
19012	19619
19014	19618
19015	19616
19019	19614
19019	19614
19020	19611
19020	19611
19023	19610
19024	19609
19025	19608
19028	19606
19030	19603
19032	19602
19036	19601
19040	19596
19042	19594
19045	19591
19045	19591
19046	19589
19049	19587
19054	19585
19055	19581
19058	19580
19059	19578
19059	19578
19060	19576
19063	19575
19064	19572
19067	19571
19069	19569
19070	19568
19071	19567
19074	19566
19075	19562
19081	19561
19083	19558
19085	19556
19089	19554
19093	19549
19094	19547
19095	19545
19096	19544
19099	19543
19106	19541
19110	19533
19116	19529
19117	19525
19120	19524
19123	19521
19124	19519
19125	19518
19127	19516
19130	19513
19131	19512
19134	19511
19136	19507
19138	19506
19139	19505
19141	19504
19146	19502
19147	19498
19150	19497
19152	19496
19153	19492
19156	19491
19157	19487
19157	19487
19158	19486
19159	19485
19161	19484
19161	19484
19162	19483
19165	19480
19169	19478
19172	19474
19176	19473
19179	19469
19182	19465
19183	19464
19185	19463
19187	19460
19191	19456
19193	19454
19194	19452
19196	19451
19197	19449
19198	19448
19199	19446
19199	19446
19200	19445
19200	19445
19203	19444
19205	19441
19210	19440
19212	19435
19212	19435
19212	19435
19213	19432
19214	19431
19216	19430
19216	19430
19219	19428
19220	19427
19222	19426
19226	19423
19227	19418
19228	19417
19230	19416
19231	19415
19232	19414
19237	19411
19238	19410
19240	19406
19240	19406
19244	19404
19245	19403
19246	19399
19249	19398
19249	19398
19251	19395
19252	19394
19255	19393
19259	19388
19260	19385
19262	19381
19262	19381
19262	19381
19263	19380
19263	19380
19264	19379
19264	19379
19266	19378
19267	19377
19268	19376
19269	19375
19270	19373
19270	19373
19270	19373
19270	19373
19271	19372
19277	19371
19278	19367
19279	19365
19280	19364
19286	19361
19287	19357
19290	19355
19295	19353
19296	19351
19297	19346
19298	19344
19298	19344
19299	19342
19300	19341
19300	19341
19300	19341
19301	19340
19303	19339
19307	19336
19311	19335
19312	19331
19312	19331
19314	19328
19316	19325
19318	19322
19320	19319
19320	19319
19321	19318
19326	19317
19328	19313
19333	19309
19334	19305
19334	19305
19335	19304
19336	19303
19339	19302
19345	19299
19347	19289
19347	19289
19348	19288
19350	19287
19350	19287
19350	19287
19352	19284
19355	19281
19357	19276
19357	19276
19357	19276
19357	19276
19359	19275
19360	19274
19367	19273
19368	19265
19370	19263
19372	19261
19374	19260
19377	19255
19378	19251
19378	19251
19379	19250
19380	19249
19380	19249
19381	19248
19381	19248
19384	19247
19385	19244
19388	19242
19389	19239
19389	19239
19389	19239
19389	19239
19391	19238
19391	19238
19393	19236
19394	19234
19396	19233
19398	19232
19402	19227
19403	19222
19404	19221
19404	19221
19404	19221
19406	19220
19407	19218
19408	19216
19410	19215
19411	19214
19413	19212
19414	19210
19415	19209
19417	19208
19418	19206
19420	19204
19423	19202
19426	19196
19432	19193
19433	19188
19435	19185
19435	19185
19437	19184
19439	19180
19443	19178
19447	19170
19449	19167
19451	19166
19454	19163
19455	19161
19456	19159
19457	19155
19461	19154
19463	19152
19464	19149
19466	19148
19468	19142
19470	19139
19471	19138
19472	19137
19475	19134
19478	19132
19480	19129
19481	19124
19482	19123
19482	19123
19482	19123
19483	19122
19484	19121
19485	19120
19485	19120
19486	19119
19487	19117
19488	19115
19492	19114
19493	19112
19497	19108
19500	19105
19502	19103
19505	19100
19507	19092
19508	19090
19509	19089
19510	19087
19512	19086
19513	19082
19514	19080
19516	19079
19518	19077
19519	19072
19519	19072
19519	19072
19520	19070
19523	19069
19526	19066
19529	19064
19531	19063
19533	19052
19533	19052
19537	19050
19539	19047
19541	19046
19543	19044
19544	19037
19546	19033
19546	19033
19547	19032
19547	19032
19547	19032
19548	19031
19553	19030
19555	19024
19558	19017
19561	19015
19563	19014
19564	19010
19566	19008
19567	19005
19568	19002
19569	19001
19569	19001
