200
5177	5177
59	34
3	34
76	34
19	34
8	34
53	44
83	44
35	44
84	44
25	44
96	44
15	44
95	98
86	98
53	98
22	98
79	98
94	72
47	72
51	72
19	72
30	72
36	72
87	72
18	72
51	72
25	72
9	72
88	72
28	72
94	72
83	72
40	18
80	18
7	18
18	18
26	18
65	18
81	18
10	18
11	18
20	18
72	18
63	18
67	18
7	18
17	18
88	18
83	18
5	92
15	92
54	92
75	92
89	92
98	92
42	92
89	92
2	92
44	92
98	92
82	92
44	92
47	92
1	92
33	2
59	36
63	36
63	36
46	36
28	36
8	36
12	36
68	36
24	36
7	36
31	36
34	36
89	36
66	36
93	36
71	36
50	36
20	36
53	36
60	90
63	90
33	90
72	90
26	90
20	90
26	90
55	90
60	90
74	90
45	90
67	90
22	90
24	72
88	72
8	72
99	72
66	72
22	72
87	72
20	72
40	72
10	72
22	72
17	72
81	72
30	72
26	72
83	34
9	34
23	34
66	34
79	34
80	34
39	34
31	34
99	34
63	34
35	34
18	34
78	34
73	34
99	34
25	34
64	34
63	84
18	84
89	84
66	90
100	90
54	90
24	90
7	90
52	90
47	90
79	90
96	90
85	60
87	60
18	60
61	60
82	60
46	60
99	60
28	60
20	60
95	60
88	60
77	78
75	44
47	44
67	44
71	90
62	90
16	90
7	90
87	90
49	90
33	90
36	90
62	90
45	92
92	92
75	92
35	2
16	2
92	2
15	2
74	2
44	2
64	2
35	2
59	2
46	2
79	2
77	2
30	2
68	16
93	16
2	16
82	16
98	16
26	16
16	16
44	16
96	16
78	16
60	16
62	16
29	16
33	16
84	16
52	16
13	16
36	16
76	16
59	16
3	16
76	16
19	16
8	16
53	16
83	16
35	16
84	16
25	16
96	16
15	16
95	16
86	16
53	16
22	16
79	16
94	16
47	16
51	2
19	2
30	2
36	2
87	2
18	2
51	2
25	2
9	2
88	2
28	2
94	2
83	2
40	92
80	92
7	92
18	90
26	90
65	90
81	90
10	90
11	90
20	90
72	90
63	90
67	44
7	44
17	44
88	78
83	60
5	60
15	60
54	60
75	60
89	60
98	60
42	60
89	60
2	60
44	60
98	90
82	90
44	90
47	90
1	90
33	90
59	90
63	90
63	90
46	84
28	84
8	84
12	34
68	34
24	34
7	34
31	34
34	34
89	34
66	34
93	34
71	34
50	34
20	34
53	34
60	34
63	34
33	34
72	34
26	72
20	72
26	72
55	72
60	72
74	72
45	72
67	72
22	72
24	72
88	72
8	72
99	72
66	72
22	72
87	90
20	90
40	90
10	90
22	90
17	90
81	90
30	90
26	90
83	90
9	90
23	90
66	90
79	36
80	36
39	36
31	36
99	36
63	36
35	36
18	36
78	36
73	36
99	36
25	36
64	36
63	36
18	36
89	36
66	36
100	36
54	36
24	2
7	92
52	92
47	92
79	92
96	92
85	92
87	92
18	92
61	92
82	92
46	92
99	92
28	92
20	92
95	92
88	18
77	18
75	18
47	18
67	18
71	18
62	18
16	18
7	18
87	18
49	18
33	18
36	18
62	18
45	18
92	18
75	18
35	72
16	72
92	72
15	72
74	72
44	72
64	72
35	72
59	72
46	72
79	72
77	72
30	72
68	72
93	72
2	98
82	98
98	98
26	98
16	98
44	44
96	44
78	44
60	44
62	44
29	44
33	44
84	34
52	34
13	34
36	34
76	34
